1.00000000,0.99813959,1.00000000,1.00000000,0.00000000,-0.12000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
1.00000000,0.99813959,1.00000000,1.00000000,0.00000000,-0.11000000,-0.14000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,1.00136481,1.28000000,-0.11000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,1.00000000,0.00000000,-0.11000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
1.00000000,0.99813959,1.00000000,1.00000000,0.00000000,-0.10000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
1.00000000,0.99813959,1.00000000,0.99863519,0.00000000,-0.11000000,-0.15000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,1.00000000,0.01000000,-0.13000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,1.00000000,0.01000000,-0.11000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,0.99863519,0.00000000,-0.12000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,1.00000000,1.00000000,1.00000000,-0.01000000,-0.12000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
1.00000000,0.99813959,1.00000000,1.00000000,0.00000000,-0.11000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,0.99863519,0.01000000,-0.13000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,1.00000000,0.00000000,-0.14000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99627918,1.00000000,0.99863519,0.01000000,-0.13000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,0.99863519,0.00000000,-0.12000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,0.99863519,0.00000000,-0.11000000,-0.10000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,0.99863519,0.01000000,-0.14000000,-0.16000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,0.99863519,0.00000000,-0.13000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99813959,1.00000000,1.00000000,0.00000000,-0.11000000,-0.15000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99863519,0.00000000,-0.13000000,-0.10000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99813959,1.00000000,0.99727038,0.00000000,-0.11000000,-0.15000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99813959,1.00000000,0.99863519,0.00000000,-0.10000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99813959,1.00000000,0.99863519,0.00000000,-0.10000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99863519,0.00000000,-0.13000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99863519,0.00000000,-0.09000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99863519,0.00000000,-0.11000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99863519,0.00000000,-0.11000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99863519,0.00000000,-0.10000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99863519,0.00000000,-0.12000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99863519,0.00000000,-0.12000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,-0.01000000,-0.12000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.00000000,-0.12000000,-0.09000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.00000000,-0.12000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.00000000,-0.13000000,-0.14000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99441877,1.00000000,0.99727038,0.00000000,-0.13000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.00000000,-0.10000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99826252,0.99627918,1.00000000,0.98223615,0.00000000,-0.12000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.00000000,-0.09000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,1.00548056,0.00000000,-0.14000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.00000000,-0.14000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,-0.01000000,-0.11000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,-0.01000000,-0.11000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.01000000,-0.11000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.01000000,-0.12000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.00000000,-0.11000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.00000000,-0.10000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99441877,1.00000000,1.00000000,0.00000000,-0.14000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,-0.01000000,-0.12000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.00000000,-0.14000000,-0.10000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.00000000,-0.11000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.00000000,-0.10000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.00000000,-0.11000000,-0.09000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.00000000,-0.14000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99863519,-0.01000000,-0.11000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.01000000,-0.11000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.00000000,-0.10000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.00000000,-0.11000000,-0.15000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.01000000,-0.11000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,-0.01000000,-0.13000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,-0.01000000,-0.11000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99863519,0.00000000,-0.11000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99627918,1.00000000,0.99727038,0.01000000,-0.12000000,-0.10000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.00000000,-0.11000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,-0.01000000,-0.11000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.00000000,-0.12000000,-0.14000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,-0.01000000,-0.12000000,-0.10000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99590557,0.00000000,-0.12000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.00000000,-0.12000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.00000000,-0.12000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.00000000,-0.12000000,-0.15000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.00000000,-0.10000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.00000000,-0.11000000,-0.15000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.00000000,-0.10000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,0.99727038,0.00000000,-0.12000000,-0.15000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99652504,0.99441877,1.00000000,0.99727038,0.02000000,-0.13000000,-0.09000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.01000000,-0.11000000,-0.12000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99441877,1.00000000,1.00548056,0.00000000,-0.12000000,-0.11000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
0.99478757,0.99627918,1.00000000,0.99727038,0.00000000,-0.14000000,-0.13000000,301.56250000,-2.12500000,3.56250000,0.87243652,-0.03643799,0.00103760,0.48742676
